run_id,protocol,task_domain,sample_index,repetition,total_prompt_tokens,total_completion_tokens,total_tokens,total_latency_ms,total_messages,any_truncation,any_json_parse_error,completion_score,final_answer,provider,model
3cb07c6f,SHARED_MEMORY_NL,READING,4,1,1147,90,1237,3208.55,3,False,False,0.167,The color used to emphasize the 50th anniversary of the Super Bowl was gold.,openai,gpt-4o-mini
0158948c,SHARED_MEMORY_NL,READING,4,2,1143,88,1231,2824.21,3,False,False,0.167,The color used to emphasize the 50th anniversary of the Super Bowl was gold.,openai,gpt-4o-mini
66c076cb,SHARED_MEMORY_NL,READING,5,0,1125,95,1220,3042.74,3,False,False,0.25,"The theme of Super Bowl 50 was the ""golden anniversary,"" highlighted by various gold-themed initiatives.",openai,gpt-4o-mini
8a9998b3,SHARED_MEMORY_NL,READING,5,1,1137,101,1238,3448.6,3,False,False,0.25,"The theme of Super Bowl 50 was the ""golden anniversary,"" highlighted by various gold-themed initiatives.",openai,gpt-4o-mini
ff85b596,SHARED_MEMORY_NL,READING,5,2,1141,103,1244,3233.77,3,False,False,0.25,"The theme of Super Bowl 50 was the ""golden anniversary,"" highlighted by various gold-themed initiatives.",openai,gpt-4o-mini
a8e7f201,SHARED_MEMORY_NL,READING,6,0,1171,104,1275,3297.25,3,False,False,0.6,"The game was played on February 7, 2016.",openai,gpt-4o-mini
226158e7,SHARED_MEMORY_NL,READING,6,1,1167,102,1269,2943.44,3,False,False,0.6,"The game was played on February 7, 2016.",openai,gpt-4o-mini
c93b9b01,SHARED_MEMORY_NL,READING,6,2,1123,84,1207,3332.05,3,False,False,0.6,"The game was played on February 7, 2016.",openai,gpt-4o-mini
61245fbf,SHARED_MEMORY_NL,READING,7,0,1107,70,1177,3101.73,3,False,False,0.667,AFC stands for American Football Conference.,openai,gpt-4o-mini
5ecac0be,SHARED_MEMORY_NL,READING,7,1,1113,73,1186,3232.78,3,False,False,0.667,AFC stands for American Football Conference.,openai,gpt-4o-mini
a81258b5,SHARED_MEMORY_NL,READING,7,2,1109,71,1180,2321.32,3,False,False,0.667,AFC stands for American Football Conference.,openai,gpt-4o-mini
a6e67718,SHARED_MEMORY_NL,READING,8,0,1175,119,1294,3619.82,3,False,False,0.25,"The theme of Super Bowl 50 was the ""golden anniversary,"" emphasized through various gold-themed initiatives.",openai,gpt-4o-mini
87a2cb8b,SHARED_MEMORY_NL,READING,8,1,1135,100,1235,4809.3,3,False,False,0.25,"The theme of Super Bowl 50 was the ""golden anniversary,"" highlighted by various gold-themed initiatives.",openai,gpt-4o-mini
3303336b,SHARED_MEMORY_NL,READING,8,2,1139,102,1241,4039.59,3,False,False,0.25,"The theme of Super Bowl 50 was the ""golden anniversary,"" highlighted by various gold-themed initiatives.",openai,gpt-4o-mini
613c65cd,SHARED_MEMORY_NL,READING,9,0,1194,111,1305,3575.15,3,False,False,0.667,AFC stands for American Football Conference.,openai,gpt-4o-mini
1e2ab65e,SHARED_MEMORY_NL,READING,9,1,1112,74,1186,2912.11,3,False,False,0.667,AFC stands for American Football Conference.,openai,gpt-4o-mini
1ccae7cc,SHARED_MEMORY_NL,READING,9,2,1120,78,1198,3220.36,3,False,False,0.667,AFC stands for American Football Conference.,openai,gpt-4o-mini
cdbcf8fa,SHARED_MEMORY_NL,NEWS,0,0,1065,300,1365,6039.22,3,False,False,0.28,"In March 2025, the Federal Reserve decided to maintain its benchmark interest rate at a range of 4.25% to 4.50%. Chair Jerome Powell noted that inflation is currently above the target level, recorded ",openai,gpt-4o-mini
8b985dd1,SHARED_MEMORY_NL,NEWS,0,1,1121,357,1478,6046.3,3,False,False,0.276,"The Federal Reserve maintained its benchmark interest rate at 4.25%-4.50% during the March 2025 meeting. Chair Jerome Powell highlighted that inflation is above the target, currently at 2.8%, while th",openai,gpt-4o-mini
b09daeb3,SHARED_MEMORY_NL,NEWS,0,2,1097,343,1440,6344.31,3,False,False,0.292,"The Federal Reserve held its benchmark interest rate steady at 4.25%-4.50% during the March 2025 meeting. Chair Jerome Powell noted that inflation is above the target at 2.8%, while the unemployment r",openai,gpt-4o-mini
b1221327,SHARED_MEMORY_NL,NEWS,1,0,1045,336,1381,5703.86,3,False,False,0.293,"Apple reported record earnings for the first quarter of fiscal year 2025, achieving a total revenue of $124.3 billion, which represents a 4% increase compared to the previous year. iPhone revenue was ",openai,gpt-4o-mini
22c0fd98,SHARED_MEMORY_NL,NEWS,1,1,1066,321,1387,5227.15,3,False,False,0.365,"Apple reported record earnings for the first quarter of fiscal year 2025, with total revenue of $124.3 billion, reflecting a 4% increase from the previous year. iPhone revenue was $69.1 billion, and s",openai,gpt-4o-mini
a4647b54,SHARED_MEMORY_NL,NEWS,1,2,983,291,1274,5935.96,3,False,False,0.335,"Apple reported record earnings for the first quarter of fiscal year 2025, achieving total revenue of $124.3 billion, which is a 4% increase from the previous year. iPhone revenue contributed $69.1 bil",openai,gpt-4o-mini
b356f496,SHARED_MEMORY_NL,NEWS,2,0,1022,298,1320,6321.2,3,False,False,0.302,"Tesla has announced its new affordable electric vehicle, the Model Q, which is priced at $25,000. This model is designed to encourage mass-market adoption and offers a range of 280 miles, with the abi",openai,gpt-4o-mini
6a912b75,SHARED_MEMORY_NL,NEWS,2,1,1053,317,1370,6005.67,3,False,False,0.302,"Tesla has announced its new affordable electric vehicle, the Model Q, which is priced at $25,000. This model is designed to encourage mass-market adoption and boasts a range of 280 miles, with the abi",openai,gpt-4o-mini
7fcf0aa0,SHARED_MEMORY_NL,NEWS,2,2,1025,302,1327,6640.38,3,False,False,0.265,"Tesla has announced a new affordable electric vehicle called the Model Q, which is priced at $25,000. This model is designed for mass-market adoption, featuring a range of 280 miles and an acceleratio",openai,gpt-4o-mini
b051638c,SHARED_MEMORY_NL,NEWS,3,0,1046,327,1373,6536.74,3,False,False,0.296,"TSMC has announced that its fabrication facility in Arizona is now producing 4nm chips with a yield rate of 90%. This advancement has led to a notable reduction in global semiconductor lead times, whi",openai,gpt-4o-mini
ad60280a,SHARED_MEMORY_NL,NEWS,3,1,1134,376,1510,7079.07,3,False,False,0.282,"TSMC has reported that its Arizona fabrication facility is now producing 4nm chips with a yield rate of 90%. This advancement has led to a notable reduction in global semiconductor lead times, which h",openai,gpt-4o-mini
1a3f1bdd,SHARED_MEMORY_NL,NEWS,3,2,1067,352,1419,6705.92,3,False,False,0.281,TSMC has announced that its Arizona fabrication plant is now producing 4nm chips with a yield rate of 90%. This advancement has significantly reduced global semiconductor lead times from 26 weeks to 1,openai,gpt-4o-mini
8d1dd284,SHARED_MEMORY_NL,NEWS,4,0,992,328,1320,6126.59,3,False,False,0.238,"The European Union has enacted the AI Act, marking it as the world's first comprehensive legislation on artificial intelligence. This law requires high-risk AI systems to undergo conformity assessment",openai,gpt-4o-mini
0fa2959c,SHARED_MEMORY_NL,NEWS,4,1,967,318,1285,5783.42,3,False,False,0.226,"The European Union has enacted the AI Act, which is recognized as the world's first comprehensive regulation on artificial intelligence. This law requires that high-risk AI systems undergo conformity ",openai,gpt-4o-mini
addd102d,SHARED_MEMORY_NL,NEWS,4,2,982,329,1311,6042.05,3,False,False,0.229,"The European Union has enacted the AI Act, which is the world's first comprehensive law regulating artificial intelligence. This legislation requires high-risk AI systems to undergo conformity assessm",openai,gpt-4o-mini
01e26dbc,SHARED_MEMORY_NL,NEWS,5,0,1076,322,1398,5483.89,3,False,False,0.234,"SpaceX's Starship has successfully completed its first orbital flight, which lasted 90 minutes before splashing down in the Indian Ocean. During this mission, the Starship reached an altitude of 250 k",openai,gpt-4o-mini
392653f1,SHARED_MEMORY_NL,NEWS,5,1,1064,318,1382,7101.12,3,False,False,0.232,"SpaceX's Starship has successfully completed its first orbital flight, which lasted 90 minutes before splashing down in the Indian Ocean. During this mission, the Starship reached an altitude of 250 k",openai,gpt-4o-mini
b33227f9,SHARED_MEMORY_NL,NEWS,5,2,994,274,1268,6832.64,3,False,False,0.256,"SpaceX's Starship has successfully completed its first orbital flight, which lasted 90 minutes before splashing down in the Indian Ocean. During this flight, the Super Heavy booster was successfully c",openai,gpt-4o-mini
8fa76b45,SHARED_MEMORY_NL,NEWS,6,0,1006,294,1300,8903.79,3,False,False,0.201,"Amazon has expanded its Prime Air drone delivery service to ten major cities in the United States, including New York, Los Angeles, and Chicago. The service allows for deliveries of packages weighing ",openai,gpt-4o-mini
703c1ee9,SHARED_MEMORY_NL,NEWS,6,1,989,285,1274,6166.83,3,False,False,0.238,"Amazon has launched its Prime Air drone delivery service in ten major US cities, including New York, Los Angeles, and Chicago. This service enables deliveries of packages weighing under five pounds to",openai,gpt-4o-mini
962bb343,SHARED_MEMORY_NL,NEWS,6,2,1006,312,1318,6837.5,3,False,False,0.275,"Amazon has launched its Prime Air drone delivery service in ten major US cities, including New York, Los Angeles, and Chicago. The service is designed for packages weighing under five pounds, which ca",openai,gpt-4o-mini
bf8d9ee9,SHARED_MEMORY_NL,NEWS,7,0,990,276,1266,6114.73,3,False,False,0.246,"OpenAI has launched GPT-5, which demonstrates a 40% improvement in graduate-level reasoning benchmarks compared to its predecessor. It has achieved impressive scores of 92% on the MATH benchmark and 8",openai,gpt-4o-mini
53f63cdf,SHARED_MEMORY_NL,NEWS,7,1,974,262,1236,4947.73,3,False,False,0.283,"OpenAI has released GPT-5, which shows a 40% improvement on graduate-level reasoning benchmarks compared to its predecessor. The model scores 92% on the MATH benchmark and 88% on the GPQA benchmark. T",openai,gpt-4o-mini
138f9055,SHARED_MEMORY_NL,NEWS,7,2,980,281,1261,5266.81,3,False,False,0.259,"OpenAI has launched GPT-5, which demonstrates a 40% improvement on graduate-level reasoning benchmarks compared to its predecessor. The model achieves impressive scores of 92% on the MATH benchmark an",openai,gpt-4o-mini
50976fa2,SHARED_MEMORY_NL,NEWS,8,0,1013,283,1296,7331.88,3,False,False,0.372,"A 7.4 magnitude earthquake struck off the coast of Hokkaido, Japan at 3:42 AM local time, prompting a tsunami warning for coastal areas within a 300 km radius. Waves of up to 3 meters were observed as",openai,gpt-4o-mini
b06db67d,SHARED_MEMORY_NL,NEWS,8,1,1039,291,1330,6452.53,3,False,False,0.38,"A 7.4 magnitude earthquake struck off the coast of Hokkaido, Japan at 3:42 AM local time. This prompted a tsunami warning for coastal areas within a 300 km radius, with wave heights reaching up to 3 m",openai,gpt-4o-mini
d921c20c,SHARED_MEMORY_NL,NEWS,8,2,1035,290,1325,6063.51,3,False,False,0.388,"A 7.4 magnitude earthquake struck off the coast of Hokkaido, Japan at 3:42 AM local time, prompting a tsunami warning for coastal areas within a 300 km radius. Waves up to 3 meters were observed as a ",openai,gpt-4o-mini
045cb779,SHARED_MEMORY_NL,NEWS,9,0,1038,312,1350,5243.65,3,False,False,0.23,"In 2024, global carbon dioxide emissions fell by 2.1%, marking the first annual decline that was not associated with an economic recession. Renewable energy has made significant strides, now accountin",openai,gpt-4o-mini
d6a82abd,SHARED_MEMORY_NL,NEWS,9,1,1118,410,1528,11977.2,3,False,False,0.205,"In 2024, global carbon dioxide emissions fell by 2.1%, marking the first annual decline not linked to an economic recession. This decline reflects a significant shift towards more sustainable energy p",openai,gpt-4o-mini
93815d84,SHARED_MEMORY_NL,NEWS,9,2,1057,362,1419,6279.62,3,False,False,0.184,"In 2024, global carbon dioxide emissions decreased by 2.1%, marking the first annual decline not associated with an economic recession. This reduction signifies a shift towards more sustainable energy",openai,gpt-4o-mini
42ea52e9,SHARED_MEMORY_MARKDOWN,MATH,0,0,1162,462,1624,9765.89,3,False,False,1.0,"## Final Answer Synthesis

- **Daily Egg Production**: Janet’s ducks lay a total of **16 eggs** per day.
  
- **Eggs Consumed by Janet**:
  - Eggs eaten for breakfast: **3 eggs**
  - Eggs baked into m",openai,gpt-4o-mini
3db64f38,SHARED_MEMORY_MARKDOWN,MATH,0,1,1205,503,1708,11570.91,3,False,False,1.0,"## Final Answer Synthesis

- **Total Eggs Laid Daily**: 16 eggs
- **Eggs Eaten for Breakfast**: 3 eggs
- **Eggs Used for Baking Muffins**: 4 eggs
- **Total Eggs Eaten and Used for Baking**: 
  - Calcu",openai,gpt-4o-mini
8afd03eb,SHARED_MEMORY_MARKDOWN,MATH,0,2,1256,530,1786,10652.72,3,False,False,1.0,"## Problem Breakdown

- **Total Eggs Laid Daily**
  - Janet’s ducks lay **16 eggs** per day.

- **Eggs Used for Breakfast and Muffins**
  - Janet eats **3 eggs** for breakfast.
  - She uses **4 eggs**",openai,gpt-4o-mini
74cf6794,SHARED_MEMORY_MARKDOWN,MATH,1,0,802,331,1133,7845.18,3,False,False,1.0,"## Step 1: Identify the Quantities of Fiber Needed
- Blue fiber required: 2 bolts
- White fiber required: half of the blue fiber
  - Calculation: 2 bolts of blue fiber / 2 = 1 bolt of white fiber

## ",openai,gpt-4o-mini
eb536163,SHARED_MEMORY_MARKDOWN,MATH,1,1,850,404,1254,8335.8,3,False,False,1.0,"## Step-by-Step Solution

- **Identify the amount of blue fiber required for the robe:**
  - The problem states that a robe takes **2 bolts of blue fiber**.

- **Calculate the amount of white fiber re",openai,gpt-4o-mini
1afa2fd2,SHARED_MEMORY_MARKDOWN,MATH,1,2,810,344,1154,8606.89,3,False,False,1.0,"## Solution to the Math Problem

### Step 1: Identify the Quantities of Blue and White Fiber Needed for the Robe
- Blue fiber: 2 bolts
- White fiber: 1 bolt (which is half of the blue fiber)

### Step",openai,gpt-4o-mini
3fd3efff,SHARED_MEMORY_MARKDOWN,MATH,2,0,975,424,1399,7798.64,3,False,False,0.0,"## Step 1: Calculate the Total Investment Made by Josh
- Purchase price of the house: $80,000
- Repair costs: $50,000
- Total investment = Purchase price + Repair costs  
  Total investment = $80,000 ",openai,gpt-4o-mini
46a67dd3,SHARED_MEMORY_MARKDOWN,MATH,2,1,1142,570,1712,8796.15,3,False,False,0.0,"## Solution to the Math Problem

### Step 1: Calculate the Total Investment
- Purchase price of the house: $80,000
- Repair costs: $50,000
- **Total investment**: 
  1. $80,000 + $50,000 = **$130,000*",openai,gpt-4o-mini
7f578368,SHARED_MEMORY_MARKDOWN,MATH,2,2,1033,500,1533,8375.33,3,False,False,0.0,"## Solution to the Math Problem

1. **Calculate the Total Investment Made by Josh**
   - Purchase price of the house: $80,000
   - Cost of repairs: $50,000
   - **Total Investment**: 
     - $80,000 +",openai,gpt-4o-mini
161574f8,SHARED_MEMORY_MARKDOWN,MATH,3,0,994,450,1444,8255.26,3,False,False,1.0,"## Solution to the Math Problem

1. **Identify the Variables**
   - Number of sprints per session: 3
   - Number of sessions per week: 3
   - Distance of each sprint: 60 meters

2. **Calculate Total S",openai,gpt-4o-mini
fea899cb,SHARED_MEMORY_MARKDOWN,MATH,3,1,775,280,1055,6386.29,3,False,False,1.0,"## Solution to the Math Problem

- **Total number of sprints James runs in a week:**
  - James runs 3 sprints, 3 times a week.
  - Total sprints per week = 3 sprints/week * 3 days/week = **9 sprints/w",openai,gpt-4o-mini
89bcc674,SHARED_MEMORY_MARKDOWN,MATH,3,2,1027,443,1470,7956.71,3,False,False,1.0,"## Solution to the Math Problem

1. **Calculate Total Sprints per Week**
   - James runs 3 sprints per session.
   - He runs 3 sessions per week.
   - Total sprints per week = 3 sprints/session * 3 se",openai,gpt-4o-mini
851acb42,SHARED_MEMORY_MARKDOWN,MATH,4,0,1237,468,1705,8022.52,3,False,False,1.0,"## Solution to Wendi's Chicken Feed Problem

1. **Calculate Total Daily Feed Requirement**
   - Each chicken requires 3 cups of feed per day.
   - Wendi has 20 chickens.
   - Total daily feed requirem",openai,gpt-4o-mini
7a319585,SHARED_MEMORY_MARKDOWN,MATH,4,1,1288,503,1791,8036.99,3,False,False,0.0,"## Final Answer

- **Total Daily Feed Requirement**: 
  - Morning feed: 15 cups
  - Afternoon feed: 25 cups
  - Total: \( 15 + 25 = 40 \) cups

- **Feed Per Chicken**: 
  - Number of chickens: 20
  - ",openai,gpt-4o-mini
564d7a1d,SHARED_MEMORY_MARKDOWN,MATH,4,2,1370,514,1884,8114.55,3,False,False,1.0,"## Final Answer

- Wendi feeds her chickens a total of **60 cups** of feed per day (3 cups per chicken for 20 chickens).
- She provides **40 cups** of feed in the morning and afternoon combined (15 cu",openai,gpt-4o-mini
f20bd711,SHARED_MEMORY_MARKDOWN,MATH,5,0,1184,550,1734,8951.79,3,False,False,1.0,"## Pricing Structure
- The cost of the first glass: $5
- The cost of every second glass: 60% of $5 = $3

## Total Number of Glasses
- Total number of glasses Kylar wants to buy: 16 glasses

## Cost Ca",openai,gpt-4o-mini
bcc4d842,SHARED_MEMORY_MARKDOWN,MATH,5,1,1186,624,1810,8742.04,3,False,False,1.0,"## Problem Breakdown

- **Understand the Pricing Structure**
  - The cost of the first glass is **$5**.
  - The discounted price for every second glass is **60% of $5**, which calculates to:
    - \( ",openai,gpt-4o-mini
913bafd3,SHARED_MEMORY_MARKDOWN,MATH,5,2,1171,572,1743,7380.22,3,True,False,1.0,"## Final Answer

- Kylar wants to buy **16 glasses**.
- The pricing structure is as follows:
  - The cost of the first glass is **$5**.
  - The discounted price for every second glass is **60% of $5**",openai,gpt-4o-mini
3ea2ca55,SHARED_MEMORY_MARKDOWN,MATH,6,0,922,427,1349,10137.19,3,False,False,1.0,"## Solution to the Math Problem

- **Identify the number of sheep Seattle has.**
  - Seattle has 20 sheep.

- **Calculate the number of sheep Charleston has based on Seattle's count.**
  - Charleston ",openai,gpt-4o-mini
dec46171,SHARED_MEMORY_MARKDOWN,MATH,6,1,891,388,1279,7380.09,3,False,False,1.0,"## Solution to the Math Problem

- **Determine the number of sheep Seattle has:**
  - Seattle has 20 sheep.

- **Calculate the number of sheep Charleston has based on Seattle's count:**
  - Charleston",openai,gpt-4o-mini
4cc8545d,SHARED_MEMORY_MARKDOWN,MATH,6,2,938,460,1398,8468.14,3,False,False,1.0,"## Solution to the Math Problem

- **Identify the number of sheep Seattle has:**
  - Seattle has **20 sheep**.

- **Calculate the number of sheep Charleston has based on Seattle's count:**
  - Charles",openai,gpt-4o-mini
27ca11a2,SHARED_MEMORY_MARKDOWN,MATH,7,0,1364,707,2071,14265.92,3,True,False,0.0,"## Solution to the Download Problem

1. **Calculate the time taken to download 40% of the file**
   - Size of 40% of the 200 GB file:  
     \( 200 \, \text{GB} \times 0.40 = 80 \, \text{GB} \)
   - T",openai,gpt-4o-mini
50aeeb8a,SHARED_MEMORY_MARKDOWN,MATH,7,1,1221,645,1866,10453.48,3,True,False,0.0,"## Problem Overview
- Carla is downloading a 200 GB file.
- Her download speed is 2 GB/minute.
- The download is interrupted 40% of the way through by a Windows update requiring a 20-minute restart.
-",openai,gpt-4o-mini
08c2ade4,SHARED_MEMORY_MARKDOWN,MATH,7,2,1247,656,1903,9373.38,3,True,False,0.0,"## Problem Overview
- Carla is downloading a 200 GB file.
- Her download speed is 2 GB/minute.
- A Windows restart occurs after she has downloaded 40% of the file, taking 20 minutes.
- After the resta",openai,gpt-4o-mini
c609d32d,SHARED_MEMORY_MARKDOWN,MATH,8,0,1440,704,2144,11729.62,3,True,False,0.0,"## Final Answer

### Step-by-Step Solution

1. **Calculate the distance John drives in the first segment of his trip.**
   - **Speed:** 60 mph
   - **Time:** 3 hours
   - **Distance:** 
     \[
     \",openai,gpt-4o-mini
cacdecf6,SHARED_MEMORY_MARKDOWN,MATH,8,1,1450,698,2148,11163.08,3,True,False,0.0,"## Final Calculation of John's Distance from Home

1. **Distance John Drives Away from Home**
   - Distance traveled during the first 3 hours at 60 mph:
     - Distance = Speed × Time = 60 mph × 3 hou",openai,gpt-4o-mini
5d0a87ec,SHARED_MEMORY_MARKDOWN,MATH,8,2,1324,648,1972,11306.64,3,True,False,0.0,"## Solution to the Problem

### 1. Distance Driven Away from Home
- **Distance driven in the first 3 hours at 60 mph:**
  - Distance = Speed × Time
  - Distance = 60 mph × 3 hours = **180 miles**

###",openai,gpt-4o-mini
377f92c8,SHARED_MEMORY_MARKDOWN,MATH,9,0,1036,574,1610,10410.78,3,True,False,0.0,"## Eliza's Earnings Calculation

1. **Calculate Eliza's earnings for the first 40 hours:**
   - Regular hourly rate: $10
   - Hours worked at regular rate: 40 hours
   - Earnings for the first 40 hour",openai,gpt-4o-mini
969ca52e,SHARED_MEMORY_MARKDOWN,MATH,9,1,1038,575,1613,9082.72,3,True,False,0.0,"## Eliza's Earnings Calculation

1. **Calculate Eliza's earnings for the first 40 hours:**
   - Regular hourly rate: $10
   - Hours worked at regular rate: 40 hours
   - Earnings for the first 40 hour",openai,gpt-4o-mini
d2850303,SHARED_MEMORY_MARKDOWN,MATH,9,2,1038,576,1614,8124.79,3,True,False,0.0,"## Eliza's Weekly Earnings Calculation

1. **Calculate Eliza's earnings for the first 40 hours**
   - Regular hourly rate: $10
   - Hours worked at regular rate: 40 hours
   - Earnings for the first 4",openai,gpt-4o-mini
a903e0cf,SHARED_MEMORY_MARKDOWN,READING,0,0,1283,217,1500,4707.86,3,False,False,0.25,"## Final Answer

- The NFL team that represented the AFC at Super Bowl 50 is the **Denver Broncos**.",openai,gpt-4o-mini
a1220f45,SHARED_MEMORY_MARKDOWN,READING,0,1,1468,299,1767,7276.28,3,False,False,0.333,"## Final Answer
- The Denver Broncos represented the AFC at Super Bowl 50.",openai,gpt-4o-mini
b5328594,SHARED_MEMORY_MARKDOWN,READING,0,2,1347,283,1630,7067.58,3,False,False,0.25,"## Final Answer

- The NFL team that represented the AFC at Super Bowl 50 was the **Denver Broncos**.",openai,gpt-4o-mini
abf8a0d7,SHARED_MEMORY_MARKDOWN,READING,1,0,1344,224,1568,4840.92,3,False,False,0.286,"## Final Answer

- The NFC team represented at Super Bowl 50 was the Carolina Panthers.",openai,gpt-4o-mini
d321e869,SHARED_MEMORY_MARKDOWN,READING,1,1,1381,282,1663,6396.45,3,False,False,0.25,"## Final Answer

- The NFL team that represented the NFC at Super Bowl 50 is the **Carolina Panthers**.",openai,gpt-4o-mini
d1150c1e,SHARED_MEMORY_MARKDOWN,READING,1,2,1276,215,1491,5412.69,3,False,False,0.25,"## Final Answer

- The NFL team that represented the NFC at Super Bowl 50 was the **Carolina Panthers**.",openai,gpt-4o-mini
3acfddc8,SHARED_MEMORY_MARKDOWN,READING,2,0,1348,280,1628,5993.74,3,False,False,0.593,"## Final Answer
- Super Bowl 50 took place at Levi's Stadium in Santa Clara, California.",openai,gpt-4o-mini
32e6dcd3,SHARED_MEMORY_MARKDOWN,READING,2,1,1315,252,1567,6453.88,3,False,False,0.593,"## Final Answer
- Super Bowl 50 took place at Levi's Stadium in Santa Clara, California.",openai,gpt-4o-mini
6b3b6796,SHARED_MEMORY_MARKDOWN,READING,2,2,1307,246,1553,5336.34,3,False,False,0.593,"## Final Answer

- Super Bowl 50 took place at Levi's Stadium in Santa Clara, California.",openai,gpt-4o-mini
2be72aef,SHARED_MEMORY_MARKDOWN,READING,3,0,1309,241,1550,4592.28,3,False,False,0.4,"## Final Answer
- The Denver Broncos won Super Bowl 50.",openai,gpt-4o-mini
6f59cbda,SHARED_MEMORY_MARKDOWN,READING,3,1,1323,264,1587,5545.41,3,False,False,0.286,"## Final Answer
- The NFL team that won Super Bowl 50 is the **Denver Broncos**.",openai,gpt-4o-mini
23dfba79,SHARED_MEMORY_MARKDOWN,READING,3,2,1324,262,1586,5121.49,3,False,False,0.286,"## Final Answer
- The NFL team that won Super Bowl 50 is the **Denver Broncos**.",openai,gpt-4o-mini
ed43ffa5,SHARED_MEMORY_MARKDOWN,READING,4,0,1342,250,1592,4920.41,3,False,False,0.5,"## Final Answer
- Gold.",openai,gpt-4o-mini
7e9980d4,SHARED_MEMORY_MARKDOWN,READING,4,1,1422,265,1687,6142.37,3,False,False,0.143,"## Final Answer

- The color used to emphasize the 50th anniversary of the Super Bowl was **gold**.",openai,gpt-4o-mini
6c667f3a,SHARED_MEMORY_MARKDOWN,READING,4,2,1358,258,1616,5915.02,3,False,False,0.5,"## Final Answer
- Gold.",openai,gpt-4o-mini
7ddfc8ec,SHARED_MEMORY_MARKDOWN,READING,5,0,1361,288,1649,5458.85,3,False,False,0.333,"## Final Answer
- The theme of Super Bowl 50 was the ""golden anniversary.""",openai,gpt-4o-mini
17034868,SHARED_MEMORY_MARKDOWN,READING,5,1,1351,277,1628,5371.64,3,False,False,0.333,"## Final Answer
- The theme of Super Bowl 50 was the ""golden anniversary.""",openai,gpt-4o-mini
64c12e6c,SHARED_MEMORY_MARKDOWN,READING,5,2,1299,231,1530,5761.11,3,False,False,0.333,"## Final Answer
- The theme of Super Bowl 50 was the ""golden anniversary.""",openai,gpt-4o-mini
61a9db45,SHARED_MEMORY_MARKDOWN,READING,6,0,1255,203,1458,5051.66,3,False,False,0.5,"## Final Answer

- **The game was played on:** February 7, 2016.",openai,gpt-4o-mini
fea52f30,SHARED_MEMORY_MARKDOWN,READING,6,1,1281,212,1493,4816.07,3,False,False,0.75,"## Final Answer
- February 7, 2016",openai,gpt-4o-mini
c3e5b233,SHARED_MEMORY_MARKDOWN,READING,6,2,1295,239,1534,6154.19,3,False,False,0.5,"## Final Answer
- The game was played on **February 7, 2016**.",openai,gpt-4o-mini
12acfc62,SHARED_MEMORY_MARKDOWN,READING,7,0,1251,200,1451,5735.19,3,False,False,0.545,"## Final Answer
- AFC stands for American Football Conference.",openai,gpt-4o-mini
ffbb90e2,SHARED_MEMORY_MARKDOWN,READING,7,1,1279,218,1497,5899.98,3,False,False,0.545,"## Final Answer
- **AFC stands for:** American Football Conference.",openai,gpt-4o-mini
281bdce1,SHARED_MEMORY_MARKDOWN,READING,7,2,1265,209,1474,4746.45,3,False,False,0.545,"## Final Answer
- **AFC stands for:** American Football Conference.",openai,gpt-4o-mini
fdfec4bd,SHARED_MEMORY_MARKDOWN,READING,8,0,1407,332,1739,6144.75,3,False,False,0.333,"## Final Answer
- The theme of Super Bowl 50 was the ""golden anniversary.""",openai,gpt-4o-mini
6afcb83c,SHARED_MEMORY_MARKDOWN,READING,8,1,1351,273,1624,7649.46,3,False,False,0.333,"## Final Answer

- The theme of Super Bowl 50 was the ""golden anniversary.""",openai,gpt-4o-mini
069e7060,SHARED_MEMORY_MARKDOWN,READING,8,2,1363,286,1649,5874.81,3,False,False,0.333,"## Final Answer
- The theme of Super Bowl 50 was the ""golden anniversary.""",openai,gpt-4o-mini
728ed3d6,SHARED_MEMORY_MARKDOWN,READING,9,0,1198,152,1350,3894.98,3,False,False,0.545,"## Final Answer
- **AFC stands for American Football Conference.**",openai,gpt-4o-mini
57120544,SHARED_MEMORY_MARKDOWN,READING,9,1,1295,228,1523,7272.08,3,False,False,0.75,"## Final Answer
- American Football Conference",openai,gpt-4o-mini
0fefe759,SHARED_MEMORY_MARKDOWN,READING,9,2,1255,194,1449,4576.24,3,False,False,0.545,"## Final Answer

- AFC stands for American Football Conference.",openai,gpt-4o-mini
106c962d,SHARED_MEMORY_MARKDOWN,NEWS,0,0,1436,737,2173,10651.85,3,False,False,0.195,"## Summary of Key Facts and Figures

- **Interest Rate Decision**: 
  - The Federal Reserve held its benchmark interest rate steady at **4.25%-4.50%** during the March 2025 meeting.

- **Inflation Rat",openai,gpt-4o-mini
72de04cd,SHARED_MEMORY_MARKDOWN,NEWS,0,1,1435,704,2139,10772.03,3,False,False,0.208,"## Summary of the Federal Reserve's March 2025 Meeting

### Title
- **Fed Holds Interest Rates Steady in March 2025**

### Key Facts
- **Interest Rate:** Held steady at 4.25%-4.50%
- **Inflation Rate:",openai,gpt-4o-mini
70a33940,SHARED_MEMORY_MARKDOWN,NEWS,0,2,1518,627,2145,9855.95,3,False,False,0.28,"## Summary of Federal Reserve's March 2025 Meeting

- **Main Subject**: Federal Reserve's interest rate decision.
- **Current Interest Rate Range**: 4.25%-4.50%.
- **Inflation Rate**: 2.8%, which is a",openai,gpt-4o-mini
